Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D9033,0,0.4679393736795493,0,1.1479608471400685e-07,0,0,0,0.5333975644199969,0,0,0,0,0,0.1790824504076729,0.0002211368451673,0,0,0,0,0.0156432717685571,0,4,7,8.118062435869655e-08,"[""""]",0,0,5.058516784415789e-13,0,0,5.116779877225601e-10,0,0.193195214095048,0.1887989253088494,4.611913716059277e-09,0,0,0,0.5,0,2.7051447086596294e-07,0.0943421,document_download,1.0014697115818513e-07,0,0,0,0,0.0,0,fail,pass,temperror,1,TLS 1.0,0,0,0,0,0,2.243744664475515e-06,valid,4.811223024906168e-08,1.13476138067167e-14,0,1,0
D9034,0,0.0014300370801671,0,0.0019510944299189,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.0833817037994728,0,1,0.0812606946171003,0,0.0010227850063793,4.782091745771923e-06,3.952615584471445e-05,0,0,0,1.0,0,0.0856765008934427,0.2455519,none,1.0083566455348377e-07,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,0,0,0,0,0,0.2361410297750257,valid,0.0146016204249959,0.1449161055106904,0,1,0
D9035,0,0.3475642588317642,0,1.368220808478473e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.1408561958015091e-05,0,0,4.17706785000466e-07,0,0.0012907499590891,1.4520710623379076e-06,0.7090341783893315,0,0,0,1.0,0,6.698485380150429e-18,0.4139939,sensitive_data_request,0.0029983777333161,0,0,0,0,0.0,0,softfail,fail,none,1,TLS 1.2,0,0,0,0,0,6.260561531492945e-12,expired,6.743609252632945e-06,0.0177496007565211,0,1,0
D9036,0,0.1451659879921688,0,2.7536134730519268e-05,0,0,0,0.0037881359236158,0,0,0,0,0,0.000275627531495,0.0028305791071915,0,0,0,0,0.5553827726705478,0,2,4,36.34290838676512,"[""""]",0,0,2.01533061704284e-24,0,0,2.724024183119233e-05,0,0.1816424040942967,0.1935284655501883,2.011273677916284e-05,0,0,0,0.0,0,6.5509656808861e-08,0.9430655,meeting_request,0.0252588171080737,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,2,1,0,0,0,1.575695706409574e-08,self signed,0.0964052106412904,4.783617593888446e-11,0,1,0
D9037,0,1.2636213403864554e-05,0,0.0084231189233268,0,0,0,0.1869105002382064,0,0,0,2,0,0.0002638959579594,0.0030811702392963,0,0,0,0,0.0356827150077172,0,0,6,8.356707518977152e-58,"[""""]",0,0,0.0065339787891579,0,0,0.8929367096701651,0,0.076010331274283,6.293820546016608e-11,0.991079304013724,0,0,0,0.0,0,6.182156633362247e-07,0.2193934,none,0.8570856158106912,0,0,0,0,0.0,0,softfail,none,permerror,1,TLS 1.1,0,0,0,0,0,0.004076753225788,valid,0.0001897814730743,0.0324891843930867,0,1,0
D9038,0,0.229092440487149,0,4.583486661898642e-09,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.242842452600586,0,0,4.3139741740245046e-05,0,0.0004441879030041,0.1736428821792414,7.512433010793976e-12,0,0,0,0.0,0,0.0566047626117696,0.7759861,none,2.5227250994007488e-06,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.2,0,0,0,0,0,0.3173224577157363,valid,0.0198324612003445,0.7712680717636502,0,1,0
D9039,0,1.829690229474277e-11,0,0.9480738318242607,0,0,0,0.0791042223452365,0,0,0,0,0,6.8920756915590635e-09,4.272349985221473e-05,0,1,1,0,0.099097927267768,0,0,4,2.281669627242057e-36,"[""""]",0,1,0.0246607644832461,0,0,0.0095376056830783,0,2.1870556807541937e-05,1.017984324575204e-07,0.0366949731464528,0,0,0,1.0,0,0.100873624922891,0.5816185,legal_threat,0.2688126463795599,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,2,0,0,0,0,0.107860830255999,expired,4.6597469447159415e-06,0.3144073040058512,0,1,0
D9040,0,0.0047857325627639,0,0.1399138500256289,0,0,0,0.0148329366036475,0,0,0,0,0,0.0006459850882229,8.203032855860772e-11,0,0,0,0,0.4993496580383034,0,0,7,1.9426439182544e-11,"[""""]",0,0,1.42256594829131e-06,0,0,0.0150409830392702,0,0.002368790525934,0.1520002329965289,0.059390633323117,0,0,0,0.5,0,0.0014390822240738,0.3829586,link_click,0.1398477177823424,0,0,0,0,0.0,0,neutral,fail,none,1,TLS 1.3,0,0,0,0,0,2.1698684756100995e-09,valid,0.0079638619908847,0.4747221254793924,0,1,0
D9041,0,1.0096740589240084e-08,0,0.0105140758584158,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0678923095831719,0,0,0.0023947991361246,0,0.001231546151865,0.0812485195723292,1.1220770083536506e-08,0,0,0,1.0,1,2.1831277915960064e-14,0.6821172,bank_detail_update,0.0493536086336954,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.2,0,0,0,0,0,0.0001820811556632,valid,0.2272991889956594,0.6919719667524648,0,1,0
D9042,0,0.8313836851269516,0,0.0234607239093195,0,0,0,0.1875074296944612,0,1,0,0,0,0.0563556497427562,0.3070456543074077,0,0,0,0,0.2460947199611829,0,3,4,0.000330430868609,"[""""]",0,0,0.1766767726059815,0,0,0.0020655430441112,0,0.5413330734784171,5.828959449722758e-06,0.7300973283209251,0,0,0,1.0,0,0.032287973942392,0.4563056,vpn_or_mfa_reset,1.0155259908683395e-06,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,1,0,0,0,0,1.7734129790324204e-08,expired,0.1778974923738523,0.0005090105437142,0,1,0
