Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D8733,0,0.0930789105702507,0,0.2544481106683272,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.913378423358612e-05,0,0,1.756655509017678e-07,0,0.0168528717129245,1.79457056424824e-05,7.701463241482196e-05,0,0,0,1.0,0,0.2531859840001758,0.628913,sensitive_data_request,0.0336851326659494,0,0,0,0,0.0,0,pass,fail,fail,0,TLS 1.1,0,0,0,0,0,6.03116377791015e-06,valid,0.3306339534836265,4.45449227108496e-11,0,1,0
D8734,0,1.7411467497182028e-10,0,0.0039356583664991,0,0,0,0.0097199791663825,0,0,0,0,0,0.311879709713493,0.3905072297047581,0,0,0,0,0.1696654531205223,1,2,4,2.8337346483015102e-24,"[""""]",0,0,0.0612596101962654,0,0,0.1293775407853849,0,2.5484370953141247e-09,0.000905031559965,0.1665177566767139,0,0,0,0.0,0,0.1628923504806428,0.0317389,meeting_request,4.414870172702143e-05,0,0,0,0,0.0,0,pass,none,none,1,SSL,0,0,0,0,0,2.1477472694098857e-22,expired,2.407265252419098e-16,0.0025594891461388,0,1,0
D8735,0,0.0135685031033119,0,0.0104885079950155,0,0,0,0.4320254626299873,0,0,0,0,0,0.5841288714506738,0.0004735619968148,0,0,0,0,0.9503215118012336,0,1,4,1.7265386043052089e-15,"[""""]",0,0,7.301446039855033e-06,0,0,0.0003341683187327,0,0.4403275823981015,0.2614057453933354,0.0126246515004622,0,0,0,1.0,0,0.5725890933569645,0.4966061,none,0.0197438792983178,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,0,0,0,0,0,0.1378576488956535,self signed,0.0001402098208868,0.3061237872731674,0,1,0
D8736,0,0.3613707265451789,0,0.0708187098964921,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.6790479289555028e-15,0,0,4.579569321007749e-05,0,0.2869488771385293,0.0008545372745811,0.1317554425950673,0,0,0,1.0,0,9.684064948343157e-08,0.9584008,none,0.0035586067841822,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,4,0,0,0,0,0.6931873520327756,valid,0.113427778515705,0.0042709317883549,0,1,0
D8737,0,0.173984856319971,0,0.4718604157838381,0,0,0,0.0003369760347881,0,0,0,0,9,0.0609961219620137,2.0425934298589423e-10,1,0,0,0,0.4320490218172466,0,0,5,1.0815725980241976e-100,"[""""]",0,0,0.6454541662799657,1,0,0.000243695688883,0,0.0519259384619131,0.0043516815410097,0.3935880562915217,0,0,0,1.0,0,0.0005561244955523,0.5929533,legal_threat,6.226644615546233e-06,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,0,0,0,0,0,0.389092010538019,expired,0.0001654480163188,0.0003184844359324,0,1,0
D8738,0,0.0120313507343375,0,0.1938226693369519,0,0,0,0.0001446521297207,0,0,0,0,0,1.364193169743933e-09,0.0022167552773265,0,0,0,1,0.9493350306015682,0,0,7,6.667683826346059e-61,"[""""]",0,0,0.0392045056722825,0,0,0.0024214084017946,0,2.650354466619955e-07,0.0002207855053635,0.0380745419503083,0,0,0,0.5,0,0.939348981180782,0.2483063,link_click,0.1707382333491246,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,0,0,0,0,0,0.0013593590677293,valid,0.0014976054611519,0.0111260011928898,0,1,0
D8739,0,0.0131988998068101,0,0.2885767154239577,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.162192478415676,0,0,0.0042638973626614,0,2.45878087125998e-08,0.0001055503339696,0.7421376541990078,1,0,0,0.5,0,0.0013151633657431,0.8657197,bank_detail_update,2.876980969872241e-07,0,0,0,1,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,7.87441678506905e-10,valid,0.1713046154001841,1.427048641319396e-16,0,1,0
D8740,0,0.3623888878560243,0,1.365217975229419e-07,0,0,0,0.6849506882341457,0,0,1,0,0,4.7457721356828426e-08,0.1666672991267089,0,0,0,0,0.5847876943166327,0,0,6,2.876390646888149e-16,"[""""]",0,0,0.0409556667470835,0,0,1.3075653626557844e-08,0,5.870917069055015e-05,0.0344219693677062,3.587879017127008e-07,1,0,0,0.5,0,0.0140571753932629,0.5359563,vpn_or_mfa_reset,3.4028825435750384e-05,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.2,4,0,0,0,0,5.079113834151507e-07,valid,0.1545096103594611,5.776923160208391e-06,0,1,0
D8741,0,0.1285018847608276,0,0.0024710247824622,0,0,0,0.0006120604672929,0,0,0,0,0,0.0831707893251394,0.0012257719648173,0,0,0,0,0.7082210485610826,0,0,4,1.1041920536893144e-31,"[""""]",0,0,1.7899488274450045e-11,0,0,0.5910664840419809,1,1.199094687002856e-09,0.0063298181341112,7.047411788463994e-08,0,0,0,1.0,0,4.090010982036338e-06,0.5452687,wire_transfer,0.0002198569753214,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.0737027029717925,expired,0.0050368267588834,0.0561468818347694,0,1,0
D8742,0,0.0427220374851869,0,0.1253418112810844,0,0,0,0.2676406167630544,0,0,0,0,0,4.194713083043941e-07,0.4469042345269859,0,0,0,0,0.7439720205838808,0,0,4,4.8465202451608265e-14,"[""""]",0,0,0.6868165086279693,1,0,0.0002719464397209,0,0.2170319319982585,0.7287215721457022,0.0023701497461591,1,0,0,1.0,0,2.465389345101308e-05,0.4141564,document_download,0.0132770337935943,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.3,0,0,0,0,0,8.978618706972374e-14,valid,1.9692342565170465e-05,7.544096186541702e-10,0,1,0
