Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D9133,0,0.0202034885057758,0,0.1078827512006727,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.000534756104607,0,0,0.275179841417636,0,7.048792543354866e-05,0.0009551990837038,0.4822135156959341,0,0,0,1.0,0,0.9581312218254088,0.310135,none,0.0606567610424371,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,1,0.0154369523903256,mismatch,4.828217744306849e-08,0.426677149162188,0,1,0
D9134,0,0.689757114031747,0,0.0022379509734873,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.737499380357201e-08,0,0,0.002878974403444,0,0.7427814959299704,1.235392117621864e-05,0.1105169171502829,0,0,0,0.5,0,0.0001392249989994,0.5996806,sensitive_data_request,1.795770245264393e-05,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,4,0,0,0,0,0.0113185319362586,valid,2.710035827676824e-06,0.244223225516407,0,1,0
D9135,0,0.0057913549207382,0,0.019728030458696,0,0,0,1.466105620915484e-05,0,0,0,0,0,0.1098659566505154,3.863610796239921e-05,0,0,0,0,0.3476395220018471,0,1,5,0.0160923520791671,"[""""]",0,0,0.4723323341088479,0,0,2.708711000467618e-05,0,0.0004976874635893,0.0836454680071653,0.0049614517963061,0,0,0,1.0,0,0.5288528029206684,0.4142268,meeting_request,0.0239870648798614,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.3,0,0,0,0,0,0.2103645815186146,valid,0.0296476423776553,6.519040747243464e-06,0,1,0
D9136,0,0.3465687430206494,0,0.7500268315308536,0,0,0,0.0112737265260563,0,0,0,3,0,0.0379811420076034,0.0479191087642401,0,0,0,0,0.9029833112644708,0,1,6,1.6770755438335229e-06,"[""""]",0,0,0.3005848396102728,0,0,2.0778686903754204e-11,0,0.0027772807419439,0.0031085391707079,0.0097612640887076,0,0,0,1.0,0,0.0209747035272532,0.723581,none,3.944408890550896e-10,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.2,0,0,0,0,0,0.0068549258127665,self signed,3.6264922301153336e-06,8.629256319845926e-06,0,1,0
D9137,0,0.0154970928573127,0,3.5987754617182945e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.18072123947723e-07,0,0,0.0055717934971677,0,0.0108425224638091,0.0165600396058101,3.5541063380945414e-05,0,0,0,1.0,0,0.0165216672232813,0.2286128,none,0.4512970294475,0,0,0,0,0.0,0,pass,fail,permerror,1,TLS 1.1,0,0,0,0,0,0.550630673785765,valid,0.0008914816689489,0.7147602539910093,0,1,0
D9138,0,0.1696847267022946,0,0.0320216005327916,0,0,0,0.0259269481944537,0,0,0,0,0,0.062991816566364,0.0085654653900956,0,0,0,0,0.6868958945873866,0,0,6,2.504543025535647e-12,"[""""]",0,0,0.0002087311139878,0,0,1.0415950632215206e-09,0,0.5160348492209763,0.4060424531192904,2.8644539828411085e-08,0,0,0,0.5,0,4.674511104577504e-05,0.8279404,legal_threat,1.057247553292261e-37,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,0.0363809701094504,valid,1.556573403041705e-10,0.0082704222097236,0,1,0
D9139,0,0.0049151001957334,0,0.1540874977405694,0,0,0,0.0251008087787327,0,0,0,0,0,4.281462712120761e-12,0.0027148915980677,0,0,0,0,0.7469524887477429,0,0,7,5.33606176324499e-14,"[""""]",0,0,9.811172700513677e-05,0,0,1.0430033179102747e-09,0,0.0910525085040034,3.416885096821681e-07,2.61975290710292e-05,0,0,0,0.0,0,0.0002708302209388,0.6904788,link_click,0.6232659280348968,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,0,0,0,0,0,0.1958038116632935,valid,0.0045498940560513,0.000111815516304,0,1,0
D9140,0,1.3093916893225009e-05,0,0.000621758820267,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.0767734024791525,0,0,0.1828417193510335,0,0.0207942828800554,0.1341420034780326,0.0001074945066745,0,0,0,1.0,0,5.987685316174293e-07,0.955491,bank_detail_update,0.0001614683843753,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.0,0,0,0,0,0,0.0008180184981977,valid,5.63592633155804e-06,0.0375700854168758,0,1,0
D9141,0,0.0009062179567064,0,2.7583531803207453e-08,0,0,0,0.0058285048899296,0,0,0,0,0,1.1246427928024925e-07,0.0165272730281964,0,0,0,0,0.1410680382180754,0,0,4,3.790272821956653e-10,"[""""]",1,1,0.0002579901966091,0,0,0.0080999011820179,0,4.609304344125328e-05,0.3282572309390809,0.1733584307892521,0,0,0,0.0,0,0.0007752488761757,0.1524392,vpn_or_mfa_reset,0.0040610078796857,0,0,0,0,0.0,0,neutral,policy,fail,1,TLS 1.3,4,0,0,0,0,0.0920213047830352,valid,3.420280977713195e-10,2.310499593283182e-06,0,1,0
D9142,0,0.0142466090953972,0,1.7470309373970388e-10,0,0,0,0.2488518975033846,0,0,0,0,0,0.007905951930675,0.4299170871292677,0,0,0,0,0.2814165193698066,0,2,7,6.086203764383435e-11,"[""""]",0,0,0.0001688589748069,0,0,0.0006044089861191,0,7.833863684592592e-05,0.7552266774191513,0.0054483618974383,0,0,0,1.0,0,6.606467570852374e-08,0.9359277,wire_transfer,0.0552272773181824,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.3,0,0,0,0,0,8.35551414271174e-18,expired,9.548987697265284e-12,0.0417156453285762,0,1,0
