Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D8583,0,4.139856885559506e-09,0,0.0840712649335911,0,0,0,0.0682187919290547,0,0,0,0,0,2.3180627430949594e-05,0.7009664055800747,0,0,0,0,0.2022951336384383,0,0,5,1.114241582090978e-23,"[""""]",0,0,0.0278510545967114,0,0,5.098884802568612e-07,0,0.0004317122515882,0.0001613694492936,0.0001111670899226,0,0,0,1.0,0,0.0569825815005916,0.9020142,urgent_callback,3.664887222318451e-08,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,2,0,0,0,0,0.1033274864703296,mismatch,0.2566207645486111,0.0196459254722883,0,1,0
D8584,0,0.2451562325540833,0,0.0738444188880975,0,0,0,0.0280437871793302,0,0,0,0,3,0.0260925656632298,2.189000832399385e-05,0,0,0,0,0.7710135854611714,0,4,5,9.610596441797499e-12,"[""""]",0,0,4.092167318613885e-17,0,0,0.2139983105710848,0,0.3932093020626126,0.820683302730303,0.0618909679832403,0,0,0,1.0,0,0.6877341491696766,0.1442777,vpn_or_mfa_reset,0.0880595323094899,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.3,0,0,0,0,0,3.251505287204142e-09,valid,4.4616604415324784e-05,1.8547786748380081e-13,1,1,0
D8585,0,0.0987020950790252,0,0.9372759034426076,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4198032357303356,0,0,2.4888038502388773e-06,0,0.2628219220205997,0.0476300515911119,0.54931254199975,0,0,0,1.0,0,0.5728297127748029,0.6900629,none,0.0101636583779718,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.3,0,0,0,0,0,3.647478526436452e-13,valid,5.501272627609476e-24,0.0424189651515541,0,1,0
D8586,0,0.0364234084262916,0,7.259307018058199e-10,0,0,0,0.0018635727980113,0,0,0,0,0,0.0006162868345613,0.7008992593258336,0,0,0,0,0.3678658537931204,0,0,4,0.0144374828529955,"[""""]",0,0,3.733990891504307e-05,0,0,6.586621263134181e-09,0,0.067602580521018,0.0297234784132125,9.134491564973607e-10,0,0,0,1.0,0,5.6219779751307175e-06,0.1523674,none,4.273487247949596e-05,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,0,0,0,0,0,0.0181371598954876,valid,1.3833489520531988e-06,1.900348322517436e-05,0,1,0
D8587,0,0.0001583305277737,0,0.0221529074654532,0,0,0,0.3720951734003989,0,1,0,1,0,3.18343855482197e-06,2.0972577388766194e-06,0,0,0,0,0.6119318442568091,0,0,7,2.366442819642469e-20,"[""""]",0,0,6.231795171076623e-05,0,0,0.0011882460854686,0,9.871471425599717e-08,0.5146460134515832,0.3990998967981558,0,0,0,1.0,0,8.159163416544991e-06,0.7093621,none,0.0343093186636732,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.2,0,0,0,0,0,0.6055094462791681,valid,1.1546902242408145e-12,0.9230294032607024,0,1,0
D8588,0,0.6165199861391087,0,1.5599397011203758e-08,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.442383094522026e-08,0,0,7.607170290242174e-08,0,0.2026700669317231,2.2201650712430828e-05,1.3453218879753684e-05,0,0,0,1.0,0,0.0059115612526661,0.2863915,legal_threat,5.436007899480565e-06,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.3,2,0,0,0,0,3.1119502797817595e-17,valid,5.103843043969182e-05,6.774187751602147e-12,1,1,0
D8589,0,1.3160936811443114e-07,0,7.053016360021778e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0085820976743053,0,0,0.0005789316192509,0,0.2492817047781366,0.8715994671960418,0.1128722306913399,0,0,0,1.0,0,0.0001380506853474,0.3290183,document_download,0.0016164291431076,0,0,0,0,0.0,0,fail,neutral,fail,1,TLS 1.2,1,0,0,0,1,2.0797090869108906e-17,valid,0.3071552508222838,0.4706468875013256,0,1,0
D8590,0,5.732643781180088e-05,0,1.4210857396187096e-06,0,0,0,0.2971516553083317,3,0,0,0,0,0.0258153299959288,0.1121561315785429,0,0,0,0,0.0578002153211542,0,0,4,1.1239652131755255e-67,"[""""]",0,0,0.0230524887087282,0,0,9.818883096920975e-15,0,0.0554578002963708,0.2800881109669604,0.8756213866470091,0,0,0,1.0,0,0.0930937383811774,0.4161577,gift_card_request,0.0003057098700235,0,0,1,0,0.0,0,softfail,policy,none,1,TLS 1.3,0,0,0,0,0,0.073225449529975,valid,0.7447249804730605,3.349453837613404e-12,0,1,0
D8591,0,0.0517948672102774,0,0.0001592242208426,0,0,0,0.0257307099493183,0,0,0,0,0,0.0015521697645207,0.6090067335208866,0,0,0,0,0.5126709146465622,0,0,4,157.75508616012038,"[""""]",0,0,0.0007179220215987,0,0,0.009630166501222,1,0.0974020600747968,0.0003731467228516,0.4576389913815707,1,0,0,1.0,0,0.5301773594586245,0.3735751,none,3.864486548637664e-05,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,1,0,0,0,0,7.302738789843479e-06,valid,0.6450240242713168,0.4625919291117349,0,0,0
D8592,0,0.3844018363357977,0,0.000993608403358,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,7.84852685885352e-10,0,0,1.1092324644766492e-05,0,0.0521935800859807,0.3123601289652376,0.0011424130254308,0,0,0,0.0,0,0.0288396591716761,0.0413048,urgent_callback,0.0011969091956799,0,0,0,0,0.0,0,neutral,policy,pass,1,TLS 1.3,0,0,0,0,0,0.0001738875169633,valid,0.0163517402652006,3.372342891699876e-08,0,1,0
