Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D9283,0,1.2921843812002283e-05,0,9.00619143553979e-14,0,0,0,0.0087001662171922,0,0,0,0,0,0.0314687186269432,0.5729636996369621,0,0,0,0,0.876754436377572,0,0,4,1.4334335263055993e-86,"[""""]",0,0,0.0703880457004628,0,0,0.0090514771081461,0,0.004199174834934,0.0024196777870082,0.0001219069776653,0,0,0,0.0,0,0.8074164295252222,0.9275607,meeting_request,0.012516031306447,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,0,0,0,0,0,0.2209371366129864,valid,0.2594315104511813,0.0020119138984335,0,1,0
D9284,0,0.0048750058424743,0,0.4601795603014502,0,0,0,0.1335122745176442,0,0,0,0,0,0.1199394734295639,0.3607182479975589,0,0,0,0,0.4160155245304466,0,0,4,2.662685076366464e-15,"[""""]",0,0,0.8444850402765767,0,0,0.1490962037509303,0,4.026403981544622e-07,0.0002449700785731,0.0037144216141386,0,0,0,0.5,0,0.0523443921762526,0.3038231,none,3.2705961934940007e-19,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.0,0,0,0,0,0,0.4097488452195189,valid,0.0004751280916142,0.0305556397167149,0,1,0
D9285,0,0.0003285489218413,0,0.2826182286710186,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.939857556374379e-06,0,0,0.0113748630540756,0,0.0015364113002649,5.1210277487344097e-11,0.0012254651676998,0,0,0,1.0,0,0.0025431024151175,0.2791587,none,0.0386422435326191,0,0,0,0,0.0,0,pass,neutral,temperror,1,TLS 1.3,0,0,0,0,0,4.906405060262595e-07,valid,6.0533911171901125e-05,4.531476342319916e-07,0,1,0
D9286,0,9.35902996862839e-10,0,0.014594300607311,0,0,0,0.1131970358682217,0,0,0,0,0,1.7183875445028262e-08,0.5745678409882327,0,0,0,0,0.368758376698705,0,0,4,1.5023359236981085e-08,"[""""]",0,0,6.49509102996692e-13,0,0,0.3332650842127678,0,7.94282016339121e-05,0.0278427744496936,0.0183771678182776,0,0,0,1.0,0,7.066610430949195e-15,0.5792831,legal_threat,0.0376710825619339,0,0,0,0,0.0,0,softfail,fail,pass,1,TLS 1.2,0,0,0,0,0,0.0175576714601367,self signed,3.66424596421347e-08,0.0006589988355802,0,1,0
D9287,0,0.0348949868990632,0,0.0319400744561863,0,0,0,0.6803304096212136,0,0,0,0,0,0.0456240093266516,0.7569713816978926,0,1,0,0,0.3229616592881144,0,0,7,3.2368241676122568e-06,"[""""]",0,0,1.107980068032816e-09,0,0,0.0021703014174733,0,0.0036228485495872,0.6024841566523952,0.0052970397625153,0,0,0,1.0,0,0.0145228267610677,0.5456999,link_click,0.0230191050566399,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,0,0,0,0,0,0.0031559356424508,valid,1.1798557852253536e-05,0.0291343039316408,0,1,0
D9288,0,7.314887309575491e-09,0,0.0471924951579143,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.060348750337181e-05,1,0,0.0492091412782736,1,0.005955383859035,0.0346763890355282,0.0001863040979371,0,0,0,0.0,0,0.2954059577087606,0.5128583,bank_detail_update,1.4641833348703467e-16,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.2,1,0,0,0,0,0.0189817367124843,valid,0.0012746890800089,0.0027123717237108,0,1,0
D9289,1,0.005252751348709,0,0.0605777797675554,0,0,0,0.5852892473244289,0,0,0,0,0,0.0132027514708423,0.0104712151721412,0,0,0,1,0.7068155297213238,0,2,4,2.683730722006448e-199,"[""""]",1,0,0.0095175309050121,0,0,4.495750183380808e-05,0,0.0002208295411053,0.0003743549311909,3.165529491295672e-06,0,0,0,1.0,0,5.290265963622909e-10,0.934022,vpn_or_mfa_reset,4.185258051782899e-05,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.3,0,0,3,0,0,6.899725188726419e-09,valid,5.2476780748778485e-05,0.0001278248444777,0,1,1
D9290,0,0.0407886435888884,0,0.0295617621243014,0,0,0,0.4083665836351001,0,0,0,1,0,1.1935980239603332e-13,8.534177407926726e-12,0,0,0,0,0.8518263666873235,0,0,7,4.899603452294785e-40,"[""""]",0,0,0.0015258643200158,0,0,1.1267719739971545e-07,0,0.0020618794284964,0.5062613799186682,6.3909341784978615e-09,0,0,0,0.0,0,3.253546313300612e-07,0.1090076,wire_transfer,0.0011308095682007,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.2,2,0,0,0,0,0.9267037561399968,valid,1.718601113556601e-09,0.015905776190134,0,1,0
D9291,0,0.0385721528161148,0,0.3890532205786726,0,0,0,0.0551438858977054,0,0,0,0,0,0.1761180322952071,0.0646343372167125,0,0,0,0,0.1032081543171801,0,0,5,3.852709771348801e-08,"[""""]",0,0,0.0405956939314514,0,0,0.1236487374124855,0,0.102000308540229,0.0006840407175703,0.1385846119666895,0,0,0,1.0,0,0.0006636796162064,0.2273429,document_download,3.0469144804580188e-05,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.0005423269614817,valid,7.469695858891133e-06,0.0002719288463359,0,1,0
D9292,0,0.641823350346119,0,3.86080532118553e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.0174710705989508,0,0,4.1564636535681296e-08,0,9.54867753779203e-10,0.2689532850565057,0.0436242859957534,0,0,0,0.5,0,0.0008902623301273,0.3291561,none,0.9551288595286438,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,0,0,0,0,0,1.0995186109912354e-07,valid,0.0001812935650674,0.0004656686267703,0,1,0
