Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D7833,0,1.3316939354260996e-05,0,0.314334555240181,0,0,0,0.0004214389935948,0,0,0,0,0,0.4192756480633255,0.9199683400590828,0,0,0,0,0.6882087075802812,0,0,5,3.5812136986216204e-38,"[""""]",0,0,0.0001071610650597,0,0,0.0003099073121352,0,0.7216156400911746,0.4090993963191565,0.0339647337344908,0,0,0,1.0,0,9.770271488449426e-06,0.6965348,wire_transfer,8.63143431705885e-05,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.3,1,0,0,0,0,0.0224254964630611,valid,0.2166091655994062,8.491525249535462e-05,0,1,0
D7834,0,0.0330315870738401,0,0.0046404317810141,0,0,0,0.0621900140813865,0,0,0,0,0,0.0381416589210812,4.308170715581938e-09,0,0,0,0,0.1435108622875249,0,1,4,2.1985411177425293e-34,"[""""]",0,0,2.1560223716104985e-05,0,0,0.0009740055576612,0,0.1860234554384918,0.2128621507220052,5.903388423882416e-07,0,0,0,1.0,0,0.000562151826696,0.1244163,document_download,0.0151552003334446,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,2,0,0,0,0,0.0016921907655588,self signed,0.0608522603921417,0.624968779980944,1,1,0
D7835,0,0.5935647234916137,0,3.682322252233835e-13,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0197848316543766,0,0,0.0152863218820393,0,0.005700162367618,0.0433786931188893,0.0005701332537911,0,0,0,1.0,0,3.439654601892528e-11,0.7597548,none,0.0212530781123244,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,0.0083591293845553,valid,0.0061864637134116,0.0454839311862626,0,1,0
D7836,0,6.179309649869437e-20,0,0.0009216436023577,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,0.1210090077189114,0,0,0.203883409672272,0,0.0134879752073863,0.0015683582262414,0.0150092918751502,0,0,0,1.0,0,8.81777985160739e-13,0.2038269,sensitive_data_request,0.868996753425825,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.3,4,0,0,0,0,0.0591324556660305,valid,8.869897218041822e-05,0.0001197826929391,0,1,0
D7837,0,0.0020676377676378,0,0.006454438432712,0,0,0,8.326216603749945e-05,0,0,0,0,0,0.000205140786719,0.0012716416510726,0,0,0,0,0.7939574240236227,0,0,5,1.7391126144639296e-49,"[""""]",0,0,1.535720978194744e-06,0,0,0.0782383167421457,0,0.337850659967782,3.919859811544383e-06,0.5622826565503488,0,0,0,1.0,0,0.2836248315493369,0.2198931,meeting_request,5.437485618387566e-12,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,0,0,0,0,0,0.181602105940882,valid,0.5443734077909741,0.0534458742101885,0,1,0
D7838,0,7.650183581262039e-07,0,8.72570740656123e-10,0,0,1,0.5610024593765239,0,0,0,0,0,3.301823117654353e-08,2.668509048897701e-05,0,0,0,0,0.8967779502960671,0,0,4,5.230102505861024e-89,"[""""]",0,0,0.0245258916446335,0,0,0.4451599681229771,0,0.4314450727723539,0.6794158428472967,0.3356207258168311,0,0,0,0.0,0,4.347860195366258e-07,0.0612537,none,0.0184478612259365,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.2,2,0,0,0,0,0.3032884219751007,valid,0.0315914200419361,0.667225976336189,0,1,0
D7839,0,8.014418078535698e-12,0,1.550006514088544e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,9.436466186132065e-08,0,0,0.0548956090820541,0,2.462906113223489e-05,0.0007845365148853,0.3102518456861008,0,0,0,1.0,0,3.3642679263526527e-14,0.5205173,none,0.0863013951418063,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.3,0,0,0,0,0,0.0002704338172183,valid,4.404294754192694e-05,0.0136474457968583,0,1,0
D7840,0,0.7519015172073843,0,4.034038322707034e-06,0,0,0,0.6976872803119233,0,0,0,0,0,0.004758094572551,7.761344709950301e-05,0,0,0,0,0.9412681307393076,0,0,6,36.57645056689652,"[""""]",0,0,0.9333849387413948,0,0,2.613421294961431e-07,0,0.0577334660583591,0.1017999958959378,0.0088592254956663,0,0,0,1.0,0,1.721740361856599e-14,0.9627703,legal_threat,0.0815668637473743,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.3,1,0,0,0,0,0.0323327072902635,expired,0.6303583183008123,0.0072373757136876,1,1,0
D7841,0,0.0001234684181735,0,0.0143844309619187,0,0,0,1.842053077990099e-07,0,1,0,0,0,0.0045762274283053,6.988943971808831e-16,0,0,0,0,0.8515945551329065,0,0,4,5.958619562830653e-09,"[""""]",0,0,1.1424033581999789e-05,0,1,1.6878751742320471e-06,0,3.1761012189435706e-11,0.6978929724656308,1.4402244160734572e-14,0,0,0,1.0,0,0.0003323241520392,0.6956688,link_click,8.174881840726445e-16,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.2310561436919152,valid,0.2805436207226018,0.0943328130992939,0,1,0
D7842,0,0.0003619582321421,0,2.764363946020158e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.893672118955433,0,0,2.352049460295607e-06,1,0.007354615636501,0.0942612521397241,0.3376416132624164,0,0,0,1.0,0,0.1502067364561702,0.8280988,bank_detail_update,4.9751907260780846e-08,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.1,1,0,0,0,0,4.433840266229217e-13,valid,0.0188003802523499,0.1196141011851293,0,1,0
