Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D8683,0,0.1513283677220946,0,0.2917311002690037,0,0,0,0.3973011414474381,0,0,1,0,0,0.0118753559139366,5.281869588532226e-11,0,1,0,0,0.5663777928345455,0,0,4,1.546416375172408e-63,"[""""]",0,0,0.0846114359041717,0,0,0.0350117344569754,0,0.0218996623619631,0.1547770102413522,0.011496207956684,0,0,0,1.0,0,0.1524346644249552,0.5967568,link_click,9.550577847754828e-06,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.1,0,0,0,0,0,1.2945159166422346e-06,valid,1.056906352252043e-11,8.368914467710661e-07,0,1,0
D8684,0,0.0014751029074656,0,0.0436885696935883,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,6.187584403946408e-11,0,0,0.1545485927656142,0,0.9533790793938208,0.0645829638968308,0.482828673050522,0,0,0,1.0,0,0.0118252376144876,0.0295476,bank_detail_update,0.0608262727616909,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.2,2,0,0,0,0,6.177025904830591e-07,valid,0.0947118295988074,4.94832879689229e-10,0,1,0
D8685,0,0.102995087658699,0,0.0049528766027514,0,0,0,0.1994868539323491,0,0,0,2,0,0.2266097736503277,0.3092365437485472,0,0,0,0,0.0123542671080139,0,0,4,0.0861899035156635,"[""""]",0,0,0.0073309863117142,1,0,0.0049099880292779,0,0.0077378529281045,0.0007699184502755,0.5750492917781677,0,0,0,1.0,0,0.0010017434778839,0.6179064,vpn_or_mfa_reset,3.2030852905435822e-06,0,0,0,0,0.0,0,pass,temperror,none,1,TLS 1.1,0,0,0,0,0,0.0190141378746997,valid,0.0152776831724294,0.5764887450914092,0,1,0
D8686,0,3.858407063794316e-06,0,2.116115070680042e-06,0,0,0,0.2232126317027261,0,0,0,0,0,0.8585956213596699,9.49302826620175e-06,0,0,0,0,0.570273358267121,0,0,6,2.44542105837954e-28,"[""""]",0,1,0.87461963880256,0,0,0.1404155622318127,0,0.2077427344270093,0.8857076616037932,0.0503321181572149,0,0,0,1.0,0,0.7234657594291717,0.4207429,wire_transfer,9.704760386750679e-10,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.0,0,0,0,0,0,0.1378273503964278,valid,0.1775727774480474,0.0036152841022304,0,1,0
D8687,0,0.0025027120745913,0,1.107712366157294e-05,0,0,0,0.0151453951481629,0,1,0,0,0,3.388512543023851e-08,0.0001790602500549,0,0,0,0,0.9139481254935136,0,0,4,3.212406454282888e-37,"[""""]",0,0,2.236150221692209e-07,0,0,7.0969411385688365e-06,0,0.3067190246441296,1.0602979322920991e-09,0.001135497138323,0,0,0,0.5,0,0.1264124560137953,0.3986818,document_download,0.0948397880217674,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,2,0,0,0,0,4.7043026517100493e-08,valid,0.034810260301546,0.0653531395631586,0,1,0
D8688,0,0.0009923258941681,0,0.0871365072204317,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.000450967271007,0,0,0.0827539534648284,0,0.0814002523891793,0.0010019235979976,0.1702871211544879,0,0,0,1.0,0,3.278592769541538e-07,0.2812081,none,2.2995607758327207e-10,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.3,0,0,0,0,0,0.000221635691414,valid,4.463867762200618e-07,0.2913936386525206,0,1,0
D8689,0,0.003191155876045,0,8.117681935641561e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2804861921037049,0,0,0.0041658037543797,0,0.0422348136787312,0.2397845297886172,0.0297004421968903,0,0,0,0.5,0,9.399621548680148e-08,0.0122698,sensitive_data_request,0.0510835731846798,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,0,0,0,0,0,2.6845919580669743e-14,self signed,3.541404660323796e-09,2.557306522926325e-05,0,1,0
D8690,0,0.2847680810334349,0,0.1692457436148248,0,0,0,0.000707623210246,0,0,0,0,0,0.8961149874624704,6.556141116100949e-12,0,0,0,0,0.5601174641254913,0,0,4,75.58579095181483,"[""""]",0,0,0.0656990197156066,0,0,5.272700597376766e-06,0,3.522127731664716e-08,0.2826851713500869,0.0768876454155332,0,0,0,0.5,0,0.0034999329704394,0.4980977,meeting_request,1.6785602612153607e-08,0,0,0,0,0.0,0,neutral,policy,none,1,TLS 1.3,0,0,0,0,0,1.5379990619598486e-09,valid,0.6391385709026447,3.1448467391982405e-05,0,1,0
D8691,0,6.820879176132136e-05,0,2.5121728070190123e-14,0,0,0,0.0233578210804174,0,0,0,0,0,0.1847051398439671,0.0017588676350008,0,0,1,0,0.2509066002955296,1,2,4,1.1189899040694375e-28,"[""""]",0,0,0.1009208067500194,0,0,1.2559674924084495e-05,0,0.028351771664968,0.0039337979188693,2.3573491933808405e-07,0,0,0,1.0,0,5.19271586102016e-06,0.8365304,none,2.6226130104939795e-06,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,1,0,0,0,0,0.008841495586368,valid,3.544173129141776e-10,1.9392743821436768e-11,0,1,0
D8692,0,0.0043766475666966,0,0.0252759557327553,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0006005222660252,0,0,0.0193771927801153,0,3.8950704675306286e-09,0.2087741329310768,0.2024336341319264,0,0,0,1.0,0,0.5943627946142177,0.1752967,none,0.0018746309905414,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.2,1,0,0,0,0,0.1246836612989499,self signed,0.0003377431077268,0.0464591286774544,0,1,0
D8693,0,0.0003055747023475,0,0.2520865817741199,0,0,0,0.2677285256603892,0,0,0,1,0,0.0012044695692231,0.6735386343208839,0,0,0,0,0.0141293732752344,0,0,4,3.8750264213047366e-36,"[""""]",0,0,0.000172604258096,0,0,3.493748030514734e-07,0,0.0112999314694578,0.0004775767295109,6.052939689005662e-06,0,0,0,1.0,0,1.883194229318247e-10,0.8813825,legal_threat,1.707773152370548e-05,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.3,0,0,0,0,0,1.710749098471671e-15,expired,1.6726567927336598e-06,0.0001242008794295,0,1,0
D8694,0,0.1592065766539911,0,0.0002142588870943,0,0,0,0.7375420789810204,0,0,0,0,1,6.941022916268614e-16,2.417998809263586e-07,0,0,0,0,0.9199005346873252,0,0,4,1.907456162165763e-06,"[""""]",0,0,5.639753804508506e-13,0,0,0.1382512693165989,0,0.0355170114866909,2.116827387469156e-05,0.0921380975533089,0,0,0,0.0,0,0.0031041114371676,0.168865,link_click,3.5764277154228554e-08,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,0,0,0,0,0,0.165529273260013,valid,0.4249271686910738,3.53044078143197e-05,0,1,0
D8695,1,4.287973887948115e-08,0,0.2487631327881246,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0313545532666572,0,0,0.418279664396099,0,0.0302852544071394,0.0096765994533064,0.0092844698675829,0,0,0,1.0,0,0.000457700502219,0.1493612,bank_detail_update,1.6941558902252674e-05,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.2,0,0,0,0,0,0.0005918552131144,valid,0.6214713769904922,0.6516228701122865,0,1,0
D8696,0,3.560078544799729e-05,0,0.0495397925608821,0,0,0,0.6498402979901295,0,0,0,1,0,0.0100629193548864,4.653194022331369e-07,0,0,0,0,0.4937154278679136,0,0,4,7.99010811662246e-41,"[""""]",0,0,2.320493932911764e-07,1,0,0.010349364973586,0,0.0608094936351357,0.0001806070581458,0.0070251605250227,0,2,0,1.0,0,0.0034364955008322,0.2297709,vpn_or_mfa_reset,0.2839536264465626,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.0,0,0,0,0,0,0.4800367323464746,valid,0.0462490516420004,9.034106158317017e-23,0,1,0
D8697,0,0.0057289188785427,0,0.0073896869291983,1,0,0,0.4269626404764733,0,0,0,4,0,0.0524610028151589,0.0009066087770281,0,0,0,0,0.4430414875468181,1,1,4,7.368126075364575e-15,"[""""]",0,0,0.5277746869668254,0,0,0.0182047780600657,0,0.3314300113199345,0.0150479066294588,0.0001129460798526,0,0,0,1.0,0,0.152697890023592,0.4417341,wire_transfer,0.6529307774044544,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,4,0,0,0,0,0.6855116428725345,expired,8.468959085822932e-05,0.2819394569012208,0,1,0
D8698,0,1.3550669368849212e-06,0,0.010851822806518,0,0,0,0.3654222951774702,0,0,0,4,0,0.5164280104802551,8.05611952888299e-08,0,0,0,0,0.7919378503445353,0,0,4,2.1050085037179042e-18,"[""""]",0,0,0.4267981317178521,0,0,0.8012645574312892,0,0.6486185535364641,1.437636535381528e-05,0.0162593425922988,0,0,0,0.5,0,1.4742945723441293e-07,0.3078235,document_download,0.0035128699951939,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,0,0.4805713523662533,valid,0.1809100896623373,4.555109102360562e-12,0,1,0
D8699,0,0.2105744381361634,0,0.096468355290371,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,6.09780800570565e-05,0,0,0.0078129847807548,0,0.146823763004931,0.0002897106715693,0.0319848952061231,0,0,0,0.0,0,0.0433893350930434,0.4940157,none,0.0089636732080942,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.1,0,0,0,0,0,1.298099688671596e-10,valid,3.696061926465469e-12,0.0030872010290039,0,1,0
D8700,0,0.0004431489605245,0,0.3074576227140463,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.7086418610848916,0,0,2.3852544554711047e-10,0,0.0001990791068185,0.0100197730702805,7.899679140119615e-05,0,0,0,1.0,0,0.0019181742572898,0.2337615,sensitive_data_request,0.0015893479988899,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,0,0,0,0,1,0.0029084674722748,valid,0.0003054683046823,0.3931089906056068,0,1,0
D8701,0,0.0003712593686788,0,0.0052822476355272,0,0,0,0.0064512094228189,0,0,0,0,0,0.0011414932373759,0.0012388607523464,0,0,0,0,0.157376654707229,0,0,4,13.941799362435733,"[""""]",0,0,0.0065991946921068,0,0,4.172090055960044e-07,0,1.7723124795832805e-07,0.0456250018956029,0.5788134012453124,0,0,1,1.0,0,4.118990140514007e-11,0.1372066,meeting_request,3.0463205757703965e-06,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,0.0079075857622463,valid,0.0104338931777472,0.0269303114290235,0,1,0
D8702,0,9.365286488693094e-07,0,0.1840332221937467,0,0,0,0.068667935739992,0,0,0,2,0,1.2162524820040312e-22,0.0248969058124005,0,0,0,0,0.4247884956532094,0,0,4,4.0775151150969255e-19,"[""""]",0,0,0.0611449140583042,0,0,0.1728592832359888,0,0.0358811417008015,0.0049622786085385,0.0590846672777717,0,0,0,0.0,0,4.182828491406008e-05,0.3409779,none,0.5970476597428329,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.2,2,0,3,0,0,0.0686722694583058,valid,0.3201795178457037,3.219018404056402e-10,0,1,0
D8703,0,1.9388263738102392e-22,0,9.752778495216122e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,6.545310218633331e-07,0,0,0.0125929054647035,0,0.5443708560457006,0.0001212461303232,8.840667682354149e-05,0,0,0,1.0,0,0.0088392351018401,0.1804729,none,2.473663148384151e-07,0,0,0,0,0.0,0,softfail,fail,temperror,1,TLS 1.1,1,1,0,0,0,0.0025738444604791,self signed,0.1917318447474551,0.0024218664599962,0,1,0
D8704,0,0.9527650765516702,0,0.0002281509423569,0,0,0,0.4882971977253731,1,0,0,0,0,1.949194442031627e-06,0.3399848340169595,0,0,0,1,0.7628322682429443,0,0,7,46.80749145632589,"[""""]",0,0,0.0182802780326571,0,0,0.0832738853768288,0,2.4105306312123953e-10,0.0008058546256275,0.0085043760121693,0,0,0,0.5,0,2.116881725665705e-12,0.7379511,legal_threat,9.986256669595054e-05,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,2,0,0,0,0,0.1781609658667605,revoked,6.53893976760146e-07,0.001889557549984,0,1,0
D8705,0,0.0026218608748523,0,2.1468615266534334e-05,0,0,0,0.3271148260564158,0,0,0,0,0,1.0426261632046026e-05,0.2972822474970851,0,0,0,0,0.905050634501696,0,0,7,1.136987955497872e-44,"[""""]",0,0,0.0764754018778082,0,0,2.731133360266816e-06,0,0.0074305276581341,0.0256568293536411,1.62923737807532e-05,0,0,0,1.0,0,0.0009568658956396,0.0465133,link_click,4.07858688890446e-10,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,0.4075515636269466,valid,0.9939569941116526,8.481917958589502e-11,0,1,0
D8706,0,0.8156967984681169,0,3.8937923187044495e-08,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,1.8462593973971327e-10,0,0,0.0006842245708811,0,0.0063588257929339,0.0940545604866682,0.2833945399148611,0,0,0,0.5,0,0.1074446087859086,0.3869406,bank_detail_update,3.0300248704961474e-08,0,1,0,0,0.0,0,pass,none,fail,1,TLS 1.3,4,0,0,0,0,0.0019133594149858,expired,0.6268847531737459,0.1422388668268935,0,1,0
D8707,1,0.0002016685688841,0,0.0503938295046143,0,0,0,0.1364978110110602,0,0,0,0,0,1.5796030050086596e-16,0.0343961315762267,0,0,0,0,0.6815488988180473,0,1,4,0.0005790092024299,"[""""]",0,0,0.0017995248652378,0,0,3.615354288715619e-15,0,6.823507586938172e-07,0.0001847305252018,0.0391784871258011,0,0,0,1.0,0,0.0477985960279761,0.6326868,vpn_or_mfa_reset,1.2787791156741158e-13,0,0,0,0,0.0,0,pass,neutral,temperror,1,TLS 1.2,0,0,0,0,0,0.0005181002908068,valid,0.283123495952837,0.0336783191736145,0,1,0
D8708,0,0.0080828438554591,0,0.0004483459834672,0,0,0,2.297363226561225e-07,0,0,0,0,0,1.0218838885975792e-08,2.752807905192225e-07,0,0,0,0,0.6738946269246832,0,0,4,4.2513019555310726e-14,"[""""]",0,0,0.0417356662576349,0,0,0.0782703440117635,0,0.0001319942456455,9.749655037101925e-08,0.3638970250132428,0,0,0,0.5,0,0.0002732179319063,0.093308,wire_transfer,4.663570206068362e-06,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.1,0,0,0,0,0,0.0054967738176865,mismatch,1.1450623225072965e-06,0.7237857284587538,0,1,0
D8709,0,4.593220629212196e-20,0,1.6946703220863318e-11,0,0,0,0.4580881473667917,0,0,0,0,0,0.0920115719204624,9.159331282284136e-09,0,0,0,0,0.0595541421905251,0,0,7,7.756604622201848e-17,"[""""]",0,0,0.0653211277405014,0,0,2.7412273123948643e-09,0,0.0121700156235954,1.2414645684944392e-05,0.0044013282213592,0,0,0,1.0,0,8.050010762629019e-10,0.158163,document_download,3.324457615012573e-12,0,0,0,0,0.0,0,fail,pass,none,1,TLS 1.0,1,0,0,0,0,5.282300875819738e-05,mismatch,2.995857203002267e-07,1.2430359432607254e-07,0,1,0
D8710,0,3.40786784352542e-05,0,0.2412747585623058,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.6545419726626604e-07,0,0,0.0021063107650732,0,0.0464113974946587,1.0220743665304711e-05,0.0020108518307541,0,0,0,1.0,0,0.0710260241999682,0.9319306,none,7.112891818300294e-05,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.1,0,0,0,0,0,1.9408243959094416e-07,valid,0.0005688280863231,0.0862832165944778,0,1,0
D8711,0,0.0015972722773696,0,4.9585537770227366e-09,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.065321539524707e-08,0,0,0.0074154180068976,0,1.6627622840812652e-05,0.6412255147513596,0.4103401703623781,0,1,0,1.0,0,2.161307825449017e-13,0.6187022,sensitive_data_request,0.6594001026787263,0,0,0,1,0.0,0,fail,fail,temperror,0,TLS 1.3,0,0,0,0,0,0.0711206032296933,expired,1.018182092880323e-06,0.0569055904284268,0,1,0
D8712,0,3.469332385301302e-05,0,0.5944514790547616,0,0,0,0.0186309677621011,0,0,0,0,0,0.0032721083908689,0.907740349938231,0,1,0,0,0.3463676493888599,0,1,4,8.115954915677259e-13,"[""""]",0,0,0.5700392510865403,0,0,0.0270756856491587,0,0.3339029595114146,0.0076067865712722,0.0621568042874277,0,0,0,1.0,0,0.0370009524202321,0.6779822,meeting_request,0.932497408696292,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,0.0080192149233118,self signed,1.8022324326325865e-07,4.5500639292540804e-07,0,1,5
D8713,0,0.0009237165663871,0,0.0017092436822819,0,0,0,0.7545733901573336,0,0,0,0,0,1.658750452669034e-05,0.4435678976835536,0,0,0,0,0.8380048782153713,0,0,4,0.0522734265426997,"[""""]",1,0,0.0607493795319205,0,0,0.0001025249018177,0,4.800377270136512e-06,0.0002378999839246,0.0116850374553718,0,0,0,1.0,0,0.0006579463282217,0.1909693,none,2.421639704063586e-28,0,0,0,0,0.0,0,softfail,neutral,fail,1,TLS 1.3,0,1,0,0,0,0.0081931091405173,expired,0.0007295161568641,0.0014749907364277,0,1,0
D8714,0,0.0533057088966111,0,0.0367124204579801,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.3284448567292609,0,0,0.5352200809780348,0,3.3784775158870245e-06,4.352460019357104e-05,0.0932795551829903,0,0,0,1.0,0,0.0050564634475935,0.0575624,none,9.501327834501848e-07,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,4,0,0,0,0,0.0027205820297995,valid,0.2155063951139164,0.0163139172354865,0,1,0
D8715,0,0.0003211254679386,0,1.4515890285647998e-07,1,0,0,0.0896360110731666,0,0,0,0,0,1.607066553003967e-19,0.0015037673868398,0,0,0,0,0.7292717808648813,0,0,5,0.1721292627118635,"[""""]",0,0,0.2656952814928141,0,0,0.0138110246451405,0,0.066502402217968,0.0410893553477804,0.9354667403066822,0,0,0,1.0,0,0.0312008292365466,0.3013376,legal_threat,1.1800299332005602e-17,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.2,1,0,0,0,1,0.0002270069575401,valid,0.4865384961409427,0.0002746604583349,0,1,0
D8716,0,0.0002379171820563,0,0.3684681270059161,0,0,0,0.5291969016672754,0,0,0,2,0,0.0178939298662114,0.0003177810738882,0,0,0,0,0.9894997430995126,0,1,4,2.453347991703541e-09,"[""""]",0,0,0.098870029901657,0,0,0.0011461449760176,0,0.0196010823699699,0.031967628330996,0.157200467445178,0,0,0,0.0,0,0.0020555013764952,0.9150347,link_click,6.472950970205866e-11,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,0,0,0,0,0,1.4278921657550244e-05,valid,0.0711240967885898,2.5469406024672682e-18,0,1,0
D8717,0,1.4312284062110931e-08,0,5.032103312035453e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.8737977598183788,0,1,3.2251746771336773e-13,0,0.0020750044300296,0.088128905776508,1.1562600865023982e-09,0,0,0,1.0,0,0.0102128359987683,0.9331661,bank_detail_update,0.0056106115630176,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.3,3,0,0,1,0,6.795911793817757e-06,valid,1.2142576927038017e-12,1.175959521927403e-07,0,1,0
D8718,0,6.867292625677622e-06,0,4.029891556469613e-08,0,0,0,0.0494030041016957,3,0,0,0,0,0.0480171688250995,0.2030735797784076,0,0,0,0,0.1199293780061526,0,0,4,1.446466300166545e-73,"[""""]",0,0,7.174888294433936e-05,0,0,0.8408308117232084,0,0.0049530437053771,6.577479056330475e-08,0.0001574871047309,0,0,1,1.0,0,0.0170231361539908,0.7853543,vpn_or_mfa_reset,0.4079486135405143,0,0,0,0,0.0,1,fail,pass,pass,1,TLS 1.3,0,0,0,0,0,0.0083426729952992,valid,0.3064905276948484,2.1660238899063682e-16,1,1,0
D8719,0,0.8399255444973575,0,1.0702214588290777e-07,0,0,0,0.1676690864889913,0,0,0,0,0,0.0021960742662995,2.550170788434138e-05,0,0,0,0,0.696127904243553,0,0,7,2.677401883532872e-151,"[""""]",0,0,0.0542663801992388,0,0,0.3753598897378736,0,5.791094265243387e-10,0.4812406267185805,0.0204685783997091,0,0,0,1.0,0,9.201700369831402e-05,0.7028973,wire_transfer,2.94275892384092e-10,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.0,0,0,0,0,0,0.2657947550073427,expired,0.032106009673107,0.0005713078038848,0,1,0
D8720,0,0.6847902616347263,0,0.9243725671445684,1,0,0,0.3893820166678112,0,0,0,3,0,0.1059257256920516,0.0197449302427575,0,0,0,0,0.1246867347936613,0,0,4,0.0024102535154162,"[""""]",0,0,0.0013268131687557,0,0,0.0262967312685644,0,0.6278964034271586,0.2226124586191568,0.9285029869013826,0,0,0,0.5,0,4.049796119523298e-18,0.5401347,document_download,0.0153533500851,0,0,0,0,1.0,0,fail,none,temperror,1,TLS 1.2,4,0,0,0,0,3.4190019801349704e-05,self signed,6.941952217749218e-07,0.0048780233762387,0,1,0
D8721,0,0.3228245925599972,0,0.0022013911191734,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0367611721824219,0,0,3.5929273421043864e-05,0,6.9222765646073776e-06,0.6447054195768763,0.0285679354427502,0,0,0,1.0,0,3.98975739527711e-05,0.3937156,none,0.0335810463107708,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,0,0,0,0,0,1.378737877167319e-07,mismatch,0.5640008414069317,0.000138965252373,0,0,0
