Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D8283,0,0.0129582864970063,0,7.372213121640342e-08,0,0,0,0.000242097978331,0,0,0,0,0,0.203683515907606,0.4661384753153429,0,0,0,0,0.6085766345446564,0,0,6,1.866116647199777e-72,"[""""]",1,0,5.402402583948665e-07,0,0,0.0839672134566443,0,0.1227287518627198,5.937006843544393e-05,1.552294582683693e-05,0,0,0,1.0,0,1.0978342045820784e-10,0.4684745,wire_transfer,9.641127143701722e-07,0,0,0,0,0.0,0,softfail,none,none,1,TLS 1.3,3,0,0,0,0,2.4559596568858723e-14,self signed,1.6852286339003895e-09,0.3208976927043094,0,1,0
D8284,0,0.0025415120874401,0,5.556256349343889e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0015140405757776,0,0,0.0007560176472929,0,0.0012129161529371,0.4814424235733778,4.348211459024258e-05,0,0,0,1.0,0,0.0035095645653217,0.8168762,wire_transfer,9.859536970246796e-09,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.1,0,0,0,0,0,0.7396320718751432,expired,0.2888225800047421,0.8516292554849945,0,1,0
D8285,0,0.1755487925865804,0,0.0821119337766779,0,0,0,0.8899646074046287,0,0,0,0,0,3.4268500731161496e-10,0.0001494173951825,0,0,0,0,0.7582364081769346,0,0,4,7.712703635381675e-10,"[""""]",0,0,3.3669453423747685e-08,0,0,2.9993371411403113e-08,0,0.0167414137676844,0.0065491247845224,1.1910963295963588e-05,0,0,0,1.0,0,8.223724406246054e-13,0.7821898,gift_card_request,0.5855707645723718,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,0,0,0,0,0,2.5938881454999864e-09,valid,6.807324340819823e-10,2.433966290440722e-06,0,1,0
D8286,0,0.0166856159421152,0,0.0003559193787689,0,0,0,0.0015326212418071,0,0,0,5,0,3.7717684264056966e-10,0.0023999682658745,0,0,0,0,0.0975512642417036,0,0,4,2.2610288373749627,"[""""]",0,0,0.496660883045369,0,0,0.5336596572951533,0,0.0508873193303736,0.316722695417455,0.0001827802560372,0,0,0,1.0,0,0.1297447294515369,0.2669229,none,3.624868042234212e-19,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.1,0,0,0,0,0,6.187088113447483e-06,valid,5.377103663338869e-05,0.0014703878907047,0,1,0
D8287,0,0.2734326012818019,0,4.3009193350520653e-08,0,0,0,0.2035665754319239,0,0,0,0,0,0.0809087340591605,0.0868487198116691,0,0,0,0,0.7212470037918417,1,0,4,1.872031684289392e-07,"[""""]",0,0,0.0011028964714309,0,0,0.020999738241292,0,0.0460648991641181,1.6821533278741638e-06,0.0936636148533281,0,0,0,0.5,0,4.653976031140736e-08,0.1581603,none,0.0001571934671339,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,0,0,0,0,1,0.4300915531571755,valid,5.645139410654723e-05,0.0808945685511931,0,1,0
D8288,0,0.0001249853044382,0,0.0982574950865063,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.492300408231395e-06,0,0,4.24565234833515e-05,0,0.0013000066097701,7.314023629352617e-09,0.2385862281667867,0,0,0,1.0,0,3.966905876009273e-07,0.6444027,invoice_verification,0.0173917074346636,0,0,0,0,0.0,0,fail,temperror,fail,1,TLS 1.2,2,0,0,0,0,0.0396488845757638,revoked,0.0391776912452122,2.101305136829081e-07,0,1,0
D8289,0,2.7618676361869986e-07,0,0.0608332360747063,0,0,0,0.2554662683797477,0,0,0,0,0,5.391321225645974e-10,0.0361572756648291,0,0,0,0,0.7661564401174533,0,0,6,84.19155469868961,"[""""]",0,0,0.000164275136646,0,0,0.0837642895016026,0,0.0630551312922522,0.0001849663125054,0.0085485195665168,0,0,0,1.0,0,0.0037193587023994,0.8159427,none,0.2425264999918713,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.1,0,0,0,0,0,5.88875817499779e-06,self signed,0.011025083001663,0.8846185547452127,0,1,0
D8290,0,5.917766903553028e-05,1,3.649440383114193e-07,0,0,0,0.8449254937197094,0,0,0,0,0,0.2472491375646282,0.7546553605878525,0,0,0,0,0.4781370813831267,0,4,4,86.10643723317595,"[""""]",0,0,1.4100075426582926e-07,0,0,0.0203970851577424,0,0.7221498354789585,0.0266809509261248,0.7462615019424803,0,0,0,1.0,0,0.7445599505100526,0.41128,none,3.8063908248693625e-05,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.0,4,0,0,0,0,0.9053129010662292,valid,9.76868903162924e-07,0.0670260297551719,0,1,0
D8291,0,1.3010767972780694e-05,0,0.0803547982316718,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0027699235152247,0,0,0.0031956802693807,0,0.8925559547711194,0.0006366373216283,6.179164160997187e-09,0,0,0,1.0,0,2.4328518795489578e-12,0.2925661,wire_transfer,0.0001450687324316,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.2,1,0,0,0,0,2.671468919655295e-05,valid,0.0022741977885916,0.4145346734335603,0,1,0
D8292,0,0.1097866362581433,0,0.2704340939827666,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.00080599084125,0,0,1.4337877535969745e-07,0,5.538296823237494e-06,6.557931831881538e-12,0.2140014007825001,0,0,0,1.0,0,6.719315692704411e-13,0.0294225,none,0.0009157115695519,0,0,0,0,0.0,0,fail,none,temperror,1,TLS 1.2,0,0,0,0,0,2.6392244546468186e-15,valid,5.3507930362543584e-08,6.334422340758192e-09,0,1,0
