Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D8533,1,2.775958909088459e-07,0,1.931966284647916e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.3571238292427334e-13,0,0,0.0502980609840105,0,4.664963067679718e-06,0.0008863052242426,0.0412474315186379,0,0,0,1.0,0,4.586705806648281e-07,0.9111112,none,1.6065622335967514e-07,0,0,0,0,0.0,0,softfail,policy,none,1,TLS 1.1,0,0,0,0,0,0.0025344539464332,valid,0.0026128741231689,0.0484191338079772,0,1,0
D8534,0,0.1234094567398169,0,0.0061819035543726,0,0,0,0.8386360748025491,0,0,0,0,0,0.0002677916799525,0.0002699066866457,0,0,0,0,0.6651339977670869,0,0,5,3.18731475369768e-08,"[""""]",0,0,0.0045131526344374,0,0,6.247704039116709e-05,0,0.1901652098839697,2.919269187651815e-05,0.2709790357563518,0,0,0,0.0,0,1.0737906240976737e-07,0.1277311,legal_threat,2.129209395069008e-05,0,0,0,0,0.0,0,pass,neutral,fail,0,TLS 1.3,0,0,0,1,0,3.326019286324811e-06,valid,4.7171890862914125e-19,0.0001018014239915,0,1,0
D8535,0,9.328195411022296e-05,0,0.0001596133388394,0,0,0,0.5508593881651587,0,0,0,0,0,0.0337026609749935,1.5248113654685573e-06,0,0,0,0,0.7654180367470633,0,0,4,1.906584184777697e-44,"[""""]",0,1,0.0007827012595754,0,0,0.0002801602651141,0,3.7050657211368633e-08,0.0087137725831082,0.0045411407025845,0,0,0,1.0,0,0.000531960405622,0.5660761,link_click,0.0088523406839179,0,0,0,0,1.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,3.036208037499863e-21,valid,0.0001575368322931,0.0016912065389975,0,1,0
D8536,0,0.0430225265778108,0,0.1275304434001938,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0082043839175454,0,0,1.683660508560931e-05,0,1.2806218260000672e-05,0.000255264341769,0.5425291461010975,0,0,0,1.0,0,5.663610148811325e-20,0.4058704,bank_detail_update,0.0010336921029866,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,4,0,0,0,0,0.1733151220923644,valid,0.3396171802842867,0.7151219552648355,0,1,0
D8537,0,0.9467424720113082,0,2.644903271418289e-05,0,0,0,0.4568065720169244,0,0,0,0,0,0.5498847932411671,0.0346910332655237,0,0,0,0,0.8120112593903326,0,0,4,1.322348130359273e-21,"[""""]",0,0,0.0003088071809013,0,0,0.0031376128360294,0,0.0001303717400678,0.0056245190584609,4.19113661275822e-05,0,0,0,1.0,0,2.902669258790895e-07,0.7684073,vpn_or_mfa_reset,6.488751660249417e-13,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.1,0,0,0,0,0,0.3130802978000773,self signed,0.0248947213469538,0.0225207563284826,0,1,0
D8538,0,0.0028736135192304,0,6.296922932149142e-05,0,0,0,0.0466535890571356,0,0,0,4,0,0.0006831267306486,0.0006994488403849,0,0,0,0,0.2191273301076952,0,0,4,1.0440034955047992e-22,"[""""]",0,0,0.0013197241469538,0,0,0.0019533323782613,0,0.0760333971926454,4.676893961555235e-05,0.3525795594304536,0,0,0,1.0,0,2.2197973627953427e-08,0.2020927,wire_transfer,0.0411675907332658,0,0,0,0,0.0,0,fail,pass,none,1,TLS 1.2,2,0,0,0,0,0.0014659506592699,valid,0.0168878499580183,0.0002457302882766,0,1,0
D8539,0,0.3084807743298366,0,4.095121432464818e-11,0,0,0,0.0072689900624392,0,1,0,0,0,0.4328043483677089,1.0981874586748797e-07,0,0,1,0,0.8136087139148814,0,0,4,2.8958528057716555e-28,"[""""]",0,0,0.00063412193619,0,0,1.7539131360989114e-13,0,0.606606222912065,0.0875643961103461,0.8188585331739914,0,0,0,1.0,0,0.0170191443498493,0.6616799,document_download,2.7915381782210035e-12,0,0,0,0,0.0,0,softfail,fail,none,1,TLS 1.3,0,0,0,0,0,0.0014475670436838,self signed,0.0245041672629909,0.0001590545852249,0,1,0
D8540,0,0.0164488631975979,0,1.868083023574288e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,8.915264539489319e-08,0,0,0.0011369706786234,0,6.67302815475021e-05,0.002653257512429,0.0097721339374863,0,0,0,1.0,0,0.0456001636336066,0.8784301,none,0.0007450298671443,0,0,0,0,0.0,0,pass,temperror,pass,1,TLS 1.3,2,0,0,0,0,0.8446174600525904,valid,2.134767672083344e-05,0.0002673778581866,0,1,0
D8541,0,1.0456109842333149e-05,0,5.464394806782791e-10,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1021297956570609,0,0,2.562770044551476e-05,0,0.0025343715255829,0.0173358381438276,9.243298326430682e-05,0,0,0,1.0,0,6.653343508663799e-07,0.9112727,sensitive_data_request,0.027252043190766,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,0,0,0,0,0,0.3791690758550781,valid,0.0034542791179925,3.014479524520864e-08,0,1,0
D8542,0,0.0048960710737589,0,4.552717410774318e-07,1,0,0,0.0727966928037642,0,0,0,0,0,3.1916432748008025e-05,0.6533892365776391,0,0,0,0,0.8982594835797667,0,3,4,0.1769855968657867,"[""""]",0,0,0.1761986106542501,0,0,1.1356816966370913e-08,0,0.1589335859033207,0.0001892157159059,0.1076744474311388,0,5,0,0.0,0,0.0057727868848859,0.0813172,meeting_request,0.0078802140411038,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,4,0,0,0,0,0.0027903014886602,valid,0.5618078973503243,0.0707656640197403,0,1,0
