Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D9233,0,0.7230130865715088,0,0.9192059420904364,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4512190704190488,0,0,0.0387527458075494,0,0.0010622586735816,0.0136410061892751,0.6812633998494263,0,0,0,1.0,0,9.241471137080417e-08,0.6560028,none,6.21476955484733e-07,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.1,0,0,0,0,0,2.817008079846685e-12,self signed,1.529357326633084e-09,0.0553914661643844,0,1,0
D9234,0,0.574904762545061,0,1.2897199446319053e-13,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0924584517070181,0,0,0.368994276985373,0,0.0042137923904045,0.1233836865147056,3.700344449407438e-07,1,0,0,1.0,0,0.0461918366466373,0.6020999,gift_card_request,5.047923614511365e-06,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.1,2,0,0,0,0,0.1329979074700262,valid,0.5779146535994192,1.177944693798149e-09,0,1,0
D9235,0,0.2712006085314144,0,0.8632038856229767,0,0,0,0.3778855887557772,0,0,0,1,0,1.7455014994000648e-07,0.8678786152776992,0,0,0,0,0.8308053209020011,0,0,4,1.1036243210567536e-05,"[""""]",0,0,0.0189529816243228,0,0,0.0001451281210221,0,0.1393226231467272,0.0022824969831897,0.0024255643428431,0,0,0,1.0,0,0.7741898434832035,0.1399243,wire_transfer,0.5608113320642304,0,0,0,0,0.0,0,fail,pass,none,1,TLS 1.3,1,0,0,0,0,0.180248713260908,expired,0.0076770429755604,8.897235311776606e-14,0,1,0
D9236,0,0.0130231601966977,0,0.0020165145607676,0,0,1,0.1087786343780354,0,0,0,1,3,0.188209891210998,6.720012844947273e-08,0,0,0,0,0.3731934982258683,0,0,4,0.0075613645737916,"[""""]",0,0,7.72546310714027e-06,0,0,0.7450744738791757,0,0.0753355717253022,0.2126005738736309,0.1009124469033797,0,0,0,1.0,0,0.0096199894107426,0.4892137,document_download,0.0112520524711617,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.0,0,0,0,0,0,8.940615497154777e-07,valid,0.0005724391412907,0.4168593070496581,0,1,0
D9237,0,0.0008402053386429,0,3.6894253092044462e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1485913749011863,0,0,1.7732701581187887e-09,0,1.2196837074367042e-10,0.9095403053878948,0.2051986021866255,0,0,0,1.0,0,0.1170461529825831,0.5461575,none,4.255886597375892e-12,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.1,0,0,0,0,0,0.0383227131811807,valid,1.7080584030011166e-07,0.0135690657297238,0,1,0
D9238,0,0.118577073632776,1,3.979542499158333e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,0.0411066114288811,0,0,0.4500143355409401,0,5.7507602401954886e-08,0.0125788206379378,0.0049993991232965,0,0,0,0.5,0,5.611483109514513e-07,0.1238811,sensitive_data_request,0.0947649874083419,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.3,0,0,0,0,0,8.526127244242073e-07,valid,0.0053465307969165,0.0188234314155313,0,1,0
D9239,0,4.569690439382716e-09,0,0.3844640431028504,0,0,0,0.0369292172948788,0,0,0,0,0,9.704244923167536e-05,0.0510270385340789,0,0,1,0,0.3821321860471449,0,3,4,3.8202894919463536e-35,"[""""]",0,0,6.188816166941115e-06,0,0,0.0048076737242691,0,5.910709184245016e-05,0.0102910809210211,0.0035452664299135,0,0,0,0.0,0,0.0933970534041891,0.9490875,meeting_request,0.0019207967539267,0,0,0,0,0.0,0,pass,pass,temperror,1,TLS 1.1,2,0,0,0,0,0.1725082377209456,valid,0.1754797165555905,0.2057913307939556,0,1,3
D9240,0,0.9010925644094486,0,0.0107796490956643,0,0,0,0.2289893923564775,0,0,0,0,0,0.0325286628336515,4.258152102852457e-11,0,0,0,0,0.3084346539945748,0,0,5,8.954693539466351e-22,"[""""]",0,0,0.0837035083323286,0,0,0.7271320232442399,0,0.000141345133102,0.0259238205489236,0.4066837008411161,1,0,0,1.0,0,0.0018590778097558,0.2431457,none,0.0010845298790837,0,0,0,0,1.0,0,pass,none,pass,1,TLS 1.2,4,0,0,0,0,0.0113409675346555,self signed,0.0150475734139939,0.2296577315521513,0,1,0
D9241,0,1.5408814787717956e-05,0,3.73125692085143e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.9897577774738958,0,0,0.1678859267487381,0,1.1132240050460892e-11,0.006255547724956,2.3321620021281602e-07,0,0,0,1.0,0,0.6822724573429774,0.6270022,none,0.1855918809651585,0,1,0,0,0.0,0,fail,fail,fail,1,TLS 1.0,0,0,0,0,0,0.0080855870118733,valid,0.3736799235977425,2.861837085646126e-05,0,1,0
D9242,0,0.001494115958904,0,0.2968430647571084,0,0,0,0.4740545062616388,0,0,0,0,0,0.0887933484674726,3.9228199300861067e-08,0,0,0,0,0.3901765933805442,0,0,5,0.0029815152942326,"[""""]",0,0,0.1888111324683786,1,0,0.0034426979146391,0,0.0278990037819603,0.0022518297014605,0.0018834751190385,0,0,0,1.0,0,5.305789776479121e-11,0.685247,legal_threat,2.945691203141027e-18,0,0,0,0,0.0,0,softfail,policy,pass,1,TLS 1.3,0,0,0,0,0,0.0381235622222335,valid,0.3110279628905589,7.186550763242387e-20,0,1,0
