Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D9383,0,0.3470692775667991,0,0.0002835847957029,0,0,0,0.0231068395335145,2,0,0,0,0,0.0027620404902626,0.0057841080667634,0,0,0,0,0.8602532237609818,0,1,4,4.596322226420678e-100,"[""""]",0,0,1.704370386534397e-07,0,0,0.1068278197310882,0,5.457872580618171e-06,0.0059525977816738,0.0310932081270676,0,0,0,1.0,0,0.0598363810038438,0.8258304,none,0.0030681191521368,0,1,0,0,0.0,0,pass,pass,none,1,TLS 1.2,0,0,0,0,0,0.0174245948997174,valid,0.0297672204978484,0.0027680205611207,0,1,0
D9384,0,0.0448985977324894,0,8.518494276369615e-10,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4043086358169038,0,0,3.7957396676126313e-06,0,0.0090042347764198,0.3464738107338618,0.9411186215778966,0,0,0,1.0,0,0.0128549631977268,0.149383,none,0.0158554957897386,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,0,0,0,0,0,1.8787571509082136e-06,valid,5.445867155391224e-09,0.0017798465216482,0,1,0
D9385,0,1.611629785413968e-09,0,0.0247873765309448,0,0,0,0.0215369300602605,0,0,0,0,0,9.426524042039797e-13,0.4620249442563503,0,0,0,0,0.2463476021589101,0,0,5,7.947075747474716e-40,"[""""]",0,0,0.9380729601544222,0,0,0.2901165308882615,0,5.992036753914545e-05,1.798296992439127e-06,0.0007833669783986,0,0,0,0.5,0,0.0036942750819032,0.385189,legal_threat,0.001557311954838,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,1,0,0,0,0,7.813352071383928e-15,expired,0.1616701103827102,0.0180319499810415,0,1,0
D9386,0,0.0313470137227019,0,5.713249026710335e-07,0,0,0,0.7942345998693123,0,0,0,0,0,0.0001381444838214,0.0080751832722592,0,0,0,0,0.6620499915932184,0,1,4,1.829018488564451e-93,"[""""]",0,0,0.0001633335949072,0,0,0.0006381265777452,0,8.49200410412258e-06,0.0576718695749802,4.316866264999686e-05,0,0,0,0.0,0,1.1852268732379253e-07,0.9343325,link_click,4.31943558998993e-06,0,0,0,0,0.0,0,pass,fail,none,0,TLS 1.2,0,0,3,0,0,0.0028186274383754,valid,0.0399067995139083,0.0390418976231173,0,1,0
D9387,0,0.021638944520645,0,0.0004176446141117,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.011302705252618,0,0,6.333971550007078e-12,0,1.3789744526584162e-06,1.309975963783701e-09,0.0178450600111226,0,0,0,1.0,0,2.98489626162234e-05,0.7558056,bank_detail_update,0.4460869187666781,0,0,0,0,0.0,0,pass,temperror,temperror,1,TLS 1.1,0,0,0,0,0,0.0015704502035995,valid,0.1352654577053641,1.5459464501626282e-06,0,1,0
D9388,0,0.0121466372300554,0,0.0072431364149845,0,0,0,0.0987385706741464,0,0,0,0,0,0.0044185220035365,0.0778029832168882,0,1,0,0,0.331993351726921,0,0,4,1.579084315506354e-11,"[""""]",0,0,0.0004168432253758,0,0,0.001094880155145,0,0.0053828867688808,0.0627380609951816,0.288850814637603,0,0,0,1.0,0,0.0012716724119174,0.146026,vpn_or_mfa_reset,1.9103821564008063e-06,0,0,0,0,0.0,0,fail,pass,permerror,1,TLS 1.3,4,0,0,0,0,0.0157784489661579,valid,0.0007265785465923,0.3900481385150535,0,1,0
D9389,0,0.3734075281552529,0,1.710732152908113e-15,0,0,0,0.0042001542036559,0,0,0,0,0,3.1660176606310914e-20,0.0003076856289457,0,0,0,0,0.3665628644987325,0,0,4,3.4081915628525314e-131,"[""""]",0,0,0.2559808329403105,0,0,0.1235955956765156,0,0.0451535401354286,0.0048885205858971,0.0366934548349472,0,0,0,1.0,0,0.0358826917743343,0.8694432,wire_transfer,0.0004709644778661,0,0,0,0,0.0,0,softfail,fail,none,1,TLS 1.2,4,0,0,0,0,0.5121243188573701,valid,0.0954883116608188,0.0001071220773713,0,1,0
D9390,0,0.0659072390348293,0,0.0031630246546103,0,0,0,1.0715522262090591e-06,0,0,0,0,0,0.7297918735449095,0.001323436470102,0,0,0,0,0.9350769849726568,0,0,7,4.274270879221187e-77,"[""""]",0,0,0.8037686614780563,0,0,9.073660599882171e-21,0,0.7608286953487009,0.0104878211338529,0.0369409904089755,0,0,0,1.0,0,0.131146635885975,0.241706,document_download,0.0310336030057468,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,4,0,0,0,0,0.186760431583091,valid,0.0030615292415458,7.348972949078423e-07,0,1,0
D9391,0,0.2407697799286895,0,0.0694792908061619,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0004357448710302,0,0,3.602127103371158e-11,0,0.0570372336773527,0.0016378725143939,2.262024240423685e-06,0,0,0,0.5,0,3.6971409823936875e-09,0.7818274,none,0.5118786733487769,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.2,0,0,0,0,0,0.0003594268229517,valid,0.0024178096430469,2.4886417307590465e-15,0,1,0
D9392,0,0.0034493374504648,0,0.4382108767476001,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.47076920307423e-10,0,0,0.0130003355317207,0,5.37081699768618e-07,4.784780208173072e-21,0.1091208355862226,0,0,0,0.5,0,1.64817803616693e-08,0.8931709,sensitive_data_request,5.1784265170383777e-05,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.1,0,0,0,0,0,0.0011177773587133,valid,0.015352272515215,0.0013049097208165,0,1,0
