Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious
D8933,0,8.08489949645994e-13,0,7.51034884443936e-10,0,0,0,0.0530603037415352,0,0,0,0,0,0.0195431449304168,0.0002554446388462,1,0,0,0,0.5794901454635316,0,0,5,1.4989930462619525e-50,"[""""]",0,0,1.2631887029170389e-06,0,0,0.0009193247025901,0,1.856709027480774e-05,2.7477286072959733e-06,2.1981689843081963e-14,0,0,0,1.0,0,1.326764852011483e-09,0.2318422,wire_transfer,7.065037305086304e-05,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.3,0,0,0,0,0,2.795852444724835e-08,self signed,0.7716426916384381,2.6800937249988304e-05,0,1,0
D8934,0,0.002022060129773,0,0.0068221861109361,0,0,0,0.7003878184421802,0,0,0,5,0,0.0496077366175861,0.0110531472900646,1,0,0,0,0.8572629579440316,0,0,4,6.589673661211836e-07,"[""""]",0,0,2.5246024233794137e-07,0,0,1.0303610132633652e-15,0,0.1247182600493961,0.3152094859255209,2.2216504964697154e-05,0,0,0,0.5,0,2.3910526975637772e-14,0.1959338,document_download,2.9981822695454806e-08,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.3,0,0,0,0,0,0.9012293498691633,valid,2.772983650949897e-05,0.0923950191503108,0,1,0
D8935,0,0.4648173547232408,0,0.0303330761489697,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0381529825042815,0,0,1.9345849737342053e-06,0,1.5333166495924082e-06,2.8464729626684263e-05,8.266044387687974e-05,0,0,0,1.0,0,0.0005117955100164,0.4203264,none,0.1840980739434562,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,2,0,0,0,0,0.0102512119511557,valid,6.503277316931057e-05,0.0418113730028285,0,1,0
D8936,0,5.730829545269437e-15,0,1.9146231675230794e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0019934353598985,0,0,0.0106797998641535,0,0.2005977844465125,0.0455596510663737,0.007735894386098,0,0,0,1.0,0,0.0114298214425405,0.51382,sensitive_data_request,0.3665242053237656,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,4,0,0,0,0,0.5043245992361577,valid,0.0882344875750779,0.8914335398681723,0,1,0
D8937,0,2.221040470592013e-06,0,2.063441455994125e-07,0,0,0,0.0415542245337815,0,0,0,0,0,0.0589650733807631,0.1451407144138309,0,0,0,0,0.5968428832650751,0,1,5,1.0781377569915e-26,"[""""]",0,0,5.151096556613822e-08,0,0,0.5654926782895322,0,0.0924486953348744,0.151107457707061,3.6116500288485237e-10,0,0,0,1.0,0,0.5467948250779928,0.8097629,meeting_request,0.0051445326706582,0,0,0,0,0.0,0,fail,neutral,pass,1,TLS 1.1,0,0,0,0,0,3.086547638478192e-06,expired,0.0124079300783287,0.0019096450145036,0,1,0
D8938,0,2.053581493508381e-07,0,0.0005871365925526,0,0,0,0.0202957195015913,0,0,0,1,0,6.257272835934573e-07,0.0033355598358333,0,0,0,0,0.2858185855299048,0,1,4,2.222185102379645e-13,"[""""]",0,0,1.539946264389037e-13,0,0,0.0716543085456242,0,0.0001432446368013,0.0014270925683888,3.870004470106069e-07,0,0,0,0.5,0,4.9465547441050174e-08,0.5309014,none,0.1450831438300948,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.1,4,0,0,0,0,0.0028565729575086,valid,0.0078217873220127,0.018615687833774,0,1,0
D8939,0,0.0001873292776804,0,0.080126689587725,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.815446949610945e-05,0,0,6.507657229133112e-19,0,3.5825077987070405e-05,0.1868878812347219,0.4918661181416276,0,0,0,1.0,0,5.1994185399857594e-11,0.0809123,none,0.0157880486855273,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.2,1,0,0,0,0,0.0086727487833699,valid,0.0423530401493172,0.000426090274737,0,1,0
D8940,0,2.7522647146246445e-06,0,0.0061952569947559,0,0,0,0.0231340390312129,0,0,0,0,4,0.231702374191872,3.939354715738206e-05,0,0,0,0,0.4434339286165961,0,0,6,0.4601767450701238,"[""""]",0,0,0.0037825778290289,0,0,0.2707852161986404,0,8.689673693844422e-06,3.507504320198241e-05,0.0004227255053073,0,0,0,1.0,0,0.2553071468602555,0.6239006,legal_threat,0.1737259036350143,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,0,0,0,0,1.8840983273244824e-12,valid,0.0826406922088993,1.0071885774481384e-05,0,1,0
D8941,0,0.1557170153453792,0,0.2542279827219788,0,0,0,0.1216350700982696,0,0,0,0,0,0.2052149743282582,0.0021826990782391,0,0,0,0,0.0491728491272039,0,0,7,5.5129205836351095e-25,"[""""]",0,0,0.1426834835724243,0,0,2.989095058397225e-09,0,0.1977249980329137,0.0003610864364672,0.0553976568722301,0,0,0,0.0,0,7.618155730321578e-09,0.6412836,link_click,0.0149042145635307,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,0,0,0,0,0,0.0007521898008197,valid,9.827826242543576e-07,0.3651211088397679,0,1,0
D8942,0,4.481293052930912e-05,0,0.305391813427574,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.000614820789513,0,0,0.000139191864732,0,0.0025533042840274,3.003616803248829e-09,0.4298025938230661,0,0,0,1.0,0,1.048868717372648e-11,0.7235785,bank_detail_update,1.754642591210823e-07,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,1.8744569687614643e-05,valid,0.8280425216919761,9.060757895192825e-14,0,1,0
D8943,0,1.2691754110921367e-11,0,1.1595899393192634e-05,0,0,0,0.2179279624815741,0,0,0,0,0,0.0002179990553599,0.0299882490164454,0,0,0,0,0.849609746149998,0,0,7,1.0241580849942996e-13,"[""""]",0,0,1.707705284149968e-09,0,0,0.128249999649749,0,0.0123175876783624,0.0111244397673535,0.0337392786989722,0,0,0,1.0,0,0.0340535660590501,0.6535915,vpn_or_mfa_reset,0.0471511230037656,0,0,0,0,0.0,0,softfail,fail,pass,1,TLS 1.3,0,0,0,0,0,0.000134731632251,mismatch,0.9685583258709042,5.5200088565675555e-09,0,1,0
D8944,0,0.0781950892653061,0,9.032262083909768e-08,1,0,0,0.0002044118919339,0,0,0,0,0,4.053062512346481e-07,0.0276606269864808,0,0,0,0,0.874481773437547,0,0,5,1.9579073522534733e-51,"[""""]",0,0,0.6276383951932023,0,0,0.4801433187076548,0,1.316643060490787e-09,0.0042820848296497,0.0830099374464421,0,0,0,1.0,0,3.567266644291063e-06,0.213163,wire_transfer,0.103328049953056,0,0,0,0,0.0,0,pass,permerror,fail,1,TLS 1.2,0,0,0,0,0,4.982577976450154e-09,valid,0.0289175759506268,0.0724498876380871,0,1,0
D8945,0,0.0082732899901204,0,0.0056583388070097,0,0,0,0.543028184383143,0,0,0,0,0,1.253166007775521e-15,1.26162369615647e-05,0,0,1,0,0.8831153171469741,0,1,7,1.900898193333768e-81,"[""""]",0,0,4.722843703483594e-13,0,0,2.2783025993805783e-06,0,0.0418341603031619,0.5800926063084861,0.0308069536483364,0,0,0,1.0,0,6.73181229368072e-10,0.7579304,document_download,0.010098447944224,0,0,0,0,0.0,0,softfail,none,temperror,1,TLS 1.2,0,0,0,0,0,0.1185448398975244,valid,1.474205163634241e-06,0.1670805207837805,0,1,0
D8946,0,0.0492573259269217,0,7.28346533581213e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.0274997302602578e-11,0,0,3.757310279252911e-05,0,0.7074822465292975,0.8507622763803766,0.0001851719783965,0,0,0,0.5,0,1.3949390315112838e-19,0.2661926,none,0.0053949036467128,0,0,0,0,0.0,0,pass,pass,temperror,1,TLS 1.2,1,0,0,1,0,0.0415582465666335,self signed,0.0005954411010759,0.1132113243270452,0,1,0
D8947,0,0.4316666183596866,0,0.0032437236463153,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.6670590538594856e-17,0,0,0.0105206369658982,0,0.0228147255841249,0.0001133906136678,3.16594487023936e-05,0,0,0,0.0,0,4.7057937766441613e-14,0.410427,sensitive_data_request,5.211044958544729e-05,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.0,1,0,0,0,0,2.8408509000439128e-05,valid,0.0811041636058736,6.166893643144544e-07,0,1,0
